Type,Source,Destination,Alt_text,Anchor,Status_code,Status,Follow
IMG,https://parus-peterburg.ru/ermitazh/,https://parus-peterburg.ru/wp-content/uploads/2020/12/winter-palace-building-housing-hermitage-museum.jpg,Зимний дворец в Санкт-Петербурге,,200,OK,
IMG,https://parus-peterburg.ru/pushkin1,https://parus-peterburg.ru/wp-content/uploads/2020/12/winter-palace-building-housing-hermitage-museum.jpg,Зимний дворец в Санкт-Петербурге,,200,OK,
IMG,https://parus-peterburg.ru/vechernyaya-obzornaya-ekskursiya,https://parus-peterburg.ru/wp-content/uploads/2020/12/winter-palace-building-housing-hermitage-museum.jpg,Зимний дворец в Санкт-Петербурге,,200,OK,
IMG,https://parus-peterburg.ru/obzornyye/,https://parus-peterburg.ru/wp-content/uploads/2020/12/winter-palace-building-housing-hermitage-museum.jpg,Зимний дворец в Санкт-Петербурге,,200,OK,
IMG,https://parus-peterburg.ru/ekskursii-v-petropavlovskuyu-krepost/,https://parus-peterburg.ru/wp-content/uploads/2020/12/winter-palace-building-housing-hermitage-museum.jpg,Зимний дворец в Санкт-Петербурге,,200,OK,
IMG,https://parus-peterburg.ru/gatchina,https://parus-peterburg.ru/wp-content/uploads/2020/12/winter-palace-building-housing-hermitage-museum.jpg,Зимний дворец в Санкт-Петербурге,,200,OK,
IMG,https://parus-peterburg.ru/promos/skidki-do-50-pri-pokupke-na-saite/,https://parus-peterburg.ru/wp-content/uploads/2020/12/winter-palace-building-housing-hermitage-museum.jpg,Зимний дворец в Санкт-Петербурге,,200,OK,
IMG,https://parus-peterburg.ru/novogodnie/,https://parus-peterburg.ru/wp-content/uploads/2020/12/winter-palace-building-housing-hermitage-museum.jpg,Зимний дворец в Санкт-Петербурге,,200,OK,
IMG,https://parus-peterburg.ru/promos/birtday-discount,https://parus-peterburg.ru/wp-content/uploads/2020/12/winter-palace-building-housing-hermitage-museum.jpg,Зимний дворец в Санкт-Петербурге,,200,OK,
IMG,https://parus-peterburg.ru/dvorcy-i-osobnyaki/,https://parus-peterburg.ru/wp-content/uploads/2020/12/winter-palace-building-housing-hermitage-museum.jpg,Зимний дворец в Санкт-Петербурге,,200,OK,
IMG,https://parus-peterburg.ru/ekskursiya-v-carskoe-selo-s-poseshcheniem,https://parus-peterburg.ru/wp-content/uploads/2020/12/winter-palace-building-housing-hermitage-museum.jpg,Зимний дворец в Санкт-Петербурге,,200,OK,
IMG,https://parus-peterburg.ru/petergof-na-meteore/,https://parus-peterburg.ru/wp-content/uploads/2020/12/winter-palace-building-housing-hermitage-museum.jpg,Зимний дворец в Санкт-Петербурге,,200,OK,
IMG,https://parus-peterburg.ru/zimniye/,https://parus-peterburg.ru/wp-content/uploads/2020/12/winter-palace-building-housing-hermitage-museum.jpg,Зимний дворец в Санкт-Петербурге,,200,OK,
IMG,https://parus-peterburg.ru/bilety-bez-ocheredi/,https://parus-peterburg.ru/wp-content/uploads/2020/12/winter-palace-building-housing-hermitage-museum.jpg,Зимний дворец в Санкт-Петербурге,,200,OK,
IMG,https://parus-peterburg.ru/promos/skidka-po-promokodu,https://parus-peterburg.ru/wp-content/uploads/2020/12/winter-palace-building-housing-hermitage-museum.jpg,Зимний дворец в Санкт-Петербурге,,200,OK,
IMG,https://parus-peterburg.ru/obzornaya-excursia-po-gorodu-s-posescheniem-petropavlovskoy-kreposti,https://parus-peterburg.ru/wp-content/uploads/2020/12/winter-palace-building-housing-hermitage-museum.jpg,Зимний дворец в Санкт-Петербурге,,200,OK,
IMG,https://parus-peterburg.ru/tours/eto-kavkaz/,https://parus-peterburg.ru/wp-content/uploads/2021/07/z_gwj5r0jfs-500x281.jpg,Экскурсия по Кавказу,,200,OK,
IMG,https://parus-peterburg.ru/tihvin/,https://parus-peterburg.ru/wp-content/uploads/2020/04/5-2-400x400.jpg,Экскурсия в Тихвин из Санкт-Петербурга,,200,OK,
IMG,https://parus-peterburg.ru/letniye/,https://parus-peterburg.ru/wp-content/uploads/2020/12/vuoksi-river-against-vyborg-castle.jpg,Выборгский замок,,200,OK,
IMG,https://parus-peterburg.ru/avtobusnyye-ekskursii/,https://parus-peterburg.ru/wp-content/uploads/2020/12/vuoksi-river-against-vyborg-castle.jpg,Выборгский замок,,200,OK,
IMG,https://parus-peterburg.ru/prigorodnyye/,https://parus-peterburg.ru/wp-content/uploads/2020/12/vuoksi-river-against-vyborg-castle.jpg,Выборгский замок,,200,OK,
IMG,https://parus-peterburg.ru/odnodnevnye/,https://parus-peterburg.ru/wp-content/uploads/2020/12/vuoksi-river-against-vyborg-castle.jpg,Выборгский замок,,200,OK,
IMG,https://parus-peterburg.ru/promos/skidki-do-50-pri-pokupke-na-saite/,https://parus-peterburg.ru/wp-content/uploads/2020/12/vuoksi-river-against-vyborg-castle.jpg,Выборгский замок,,200,OK,
IMG,https://parus-peterburg.ru/promos/birtday-discount,https://parus-peterburg.ru/wp-content/uploads/2020/12/vuoksi-river-against-vyborg-castle.jpg,Выборгский замок,,200,OK,
IMG,https://parus-peterburg.ru/dvorcy-i-osobnyaki/,https://parus-peterburg.ru/wp-content/uploads/2020/12/vuoksi-river-against-vyborg-castle.jpg,Выборгский замок,,200,OK,
IMG,https://parus-peterburg.ru/ekskursii-v-vyborg/,https://parus-peterburg.ru/wp-content/uploads/2020/12/vuoksi-river-against-vyborg-castle.jpg,Выборгский замок,,200,OK,
IMG,https://parus-peterburg.ru/snegohody-v-karelii-iz-sankt-peterbur/,https://parus-peterburg.ru/wp-content/uploads/2020/12/vuoksi-river-against-vyborg-castle.jpg,Выборгский замок,,200,OK,
IMG,https://parus-peterburg.ru/dvorcy-peterburga/,https://parus-peterburg.ru/wp-content/uploads/2020/12/vuoksi-river-against-vyborg-castle.jpg,Выборгский замок,,200,OK,
IMG,https://parus-peterburg.ru/zimniye/,https://parus-peterburg.ru/wp-content/uploads/2020/12/vuoksi-river-against-vyborg-castle.jpg,Выборгский замок,,200,OK,
IMG,https://parus-peterburg.ru/bilety-bez-ocheredi/,https://parus-peterburg.ru/wp-content/uploads/2020/12/vuoksi-river-against-vyborg-castle.jpg,Выборгский замок,,200,OK,
IMG,https://parus-peterburg.ru/vivat-peterburg/,https://parus-peterburg.ru/wp-content/uploads/2022/02/DSC_0004-400x400.jpg,Лучшие достопримечательности Петербурга на теплоходной экскурсии по рекам и каналам с экскурсионным бюро «Парус»,,200,OK,
IMG,https://parus-peterburg.ru/,https://parus-peterburg.ru/wp-content/uploads/2024/02/nochnie-1.jpg,Обзорные экскурсии,,200,OK,
IMG,https://parus-peterburg.ru/luchshie-ehkskursii-po-sankt-peterburgu/,https://parus-peterburg.ru/wp-content/uploads/2024/02/nochnie-1.jpg,Обзорные экскурсии,,200,OK,
IMG,https://parus-peterburg.ru/prigorody/,https://parus-peterburg.ru/wp-content/uploads/2023/07/Гатчина-замок-1024x680.jpg,Гатчинский замок,,200,OK,
IMG,https://parus-peterburg.ru/nachalnaya-shkola/,https://parus-peterburg.ru/wp-content/uploads/2023/07/Гатчина-замок-1024x680.jpg,Гатчинский замок,,200,OK,
IMG,https://parus-peterburg.ru/istoricheskie/,https://parus-peterburg.ru/wp-content/uploads/2023/07/Гатчина-замок-1024x680.jpg,Гатчинский замок,,200,OK,
IMG,https://parus-peterburg.ru/shkolnye-ehkskursii-v-muzei/,https://parus-peterburg.ru/wp-content/uploads/2023/07/Гатчина-замок-1024x680.jpg,Гатчинский замок,,200,OK,
IMG,https://parus-peterburg.ru/detskiye/,https://parus-peterburg.ru/wp-content/uploads/2023/07/Гатчина-замок-1024x680.jpg,Гатчинский замок,,200,OK,
IMG,https://parus-peterburg.ru/tours/ekskursiya-po-peterburgu-s-poseshcheniem-muzeya-hleba/,https://parus-peterburg.ru/wp-content/uploads/2023/07/Гатчина-замок-1024x680.jpg,Гатчинский замок,,200,OK,
IMG,https://parus-peterburg.ru/interaktivnye/,https://parus-peterburg.ru/wp-content/uploads/2023/07/Гатчина-замок-1024x680.jpg,Гатчинский замок,,200,OK,
IMG,https://parus-peterburg.ru/shkolnye-ekskursii-v-gatchinu/,https://parus-peterburg.ru/wp-content/uploads/2023/07/Гатчина-замок-1024x680.jpg,Гатчинский замок,,200,OK,
IMG,https://parus-peterburg.ru/tours/ekskursiya-s-poseshcheniem-muzeya-suvorova-v-sankt-peterburge-dlya-shkolnikov/,https://parus-peterburg.ru/wp-content/uploads/2023/07/Гатчина-замок-1024x680.jpg,Гатчинский замок,,200,OK,
IMG,https://parus-peterburg.ru/avtobusnyye-ekskursii/,https://parus-peterburg.ru/wp-content/uploads/2020/04/a-pleasure-boat-with-tourists-at-the-belinsky-bridge-across-the-fontanka-river-in-st-petersburg-on-a-sunny-summer-evening-1024x674.jpg,Гатчинский замок,,200,OK,
IMG,https://parus-peterburg.ru/tours/sity-tour-introduction-of-saint-petersburg/,https://parus-peterburg.ru/wp-content/uploads/2020/04/a-pleasure-boat-with-tourists-at-the-belinsky-bridge-across-the-fontanka-river-in-st-petersburg-on-a-sunny-summer-evening-1024x674.jpg,Гатчинский замок,,200,OK,
IMG,https://parus-peterburg.ru/bilety-bez-ocheredi/,https://parus-peterburg.ru/wp-content/uploads/2020/04/a-pleasure-boat-with-tourists-at-the-belinsky-bridge-across-the-fontanka-river-in-st-petersburg-on-a-sunny-summer-evening-1024x674.jpg,Гатчинский замок,,200,OK,
IMG,https://parus-peterburg.ru/tours/pushkin-tour-tsarskoe-selo/,https://parus-peterburg.ru/wp-content/uploads/2020/04/a-pleasure-boat-with-tourists-at-the-belinsky-bridge-across-the-fontanka-river-in-st-petersburg-on-a-sunny-summer-evening-1024x674.jpg,Гатчинский замок,,200,OK,
IMG,https://parus-peterburg.ru/tours/tour-to-peterhof/,https://parus-peterburg.ru/wp-content/uploads/2020/04/a-pleasure-boat-with-tourists-at-the-belinsky-bridge-across-the-fontanka-river-in-st-petersburg-on-a-sunny-summer-evening-1024x674.jpg,Гатчинский замок,,200,OK,
IMG,https://parus-peterburg.ru/teplokhodnyye/,https://parus-peterburg.ru/wp-content/uploads/2020/04/a-pleasure-boat-with-tourists-at-the-belinsky-bridge-across-the-fontanka-river-in-st-petersburg-on-a-sunny-summer-evening-1024x674.jpg,Гатчинский замок,,200,OK,
IMG,https://parus-peterburg.ru/ekskursii-v-kareliyu/,https://parus-peterburg.ru/wp-content/uploads/2022/11/ruskeala1.a0db6e4771f5f7e8518ad711df6edd8a.png,Гатчинский замок,,200,OK,
IMG,https://parus-peterburg.ru/odnodnevnye/,https://parus-peterburg.ru/wp-content/uploads/2022/11/ruskeala1.a0db6e4771f5f7e8518ad711df6edd8a.png,Гатчинский замок,,200,OK,
IMG,https://parus-peterburg.ru/obzornaya-po-gorodu-ermitaj,https://parus-peterburg.ru/wp-content/uploads/2022/11/ruskeala1.a0db6e4771f5f7e8518ad711df6edd8a.png,Гатчинский замок,,200,OK,
IMG,https://parus-peterburg.ru/zimniye/,https://parus-peterburg.ru/wp-content/uploads/2022/11/ruskeala1.a0db6e4771f5f7e8518ad711df6edd8a.png,Гатчинский замок,,200,OK,
IMG,https://parus-peterburg.ru/pushkin1,https://parus-peterburg.ru/wp-content/uploads/2020/05/channel-tsarskoye-selo-st-petersburg-500x335.jpg,Канал в Царском Селе,,200,OK,
AHREF,https://parus-peterburg.ru/kuda-skhodit-v-peterburge-vesnoj/,https://parus-peterburg.ru/wp-content/uploads/2023/03/2.jpg,Сирень в Санкт-Петербурге,,200,OK,true
IMG,https://parus-peterburg.ru/kuda-skhodit-v-peterburge-vesnoj/,https://parus-peterburg.ru/wp-content/uploads/2023/03/2.jpg,Сирень в Санкт-Петербурге,,200,OK,
AHREF,https://parus-peterburg.ru/kuda-skhodit-v-peterburge-vesnoj/,https://parus-peterburg.ru/wp-content/uploads/2023/03/белые-ночи2.jpg,Белые ночи в Санкт-Петербурге,,200,OK,true
IMG,https://parus-peterburg.ru/kuda-skhodit-v-peterburge-vesnoj/,https://parus-peterburg.ru/wp-content/uploads/2023/03/белые-ночи2.jpg,Белые ночи в Санкт-Петербурге,,200,OK,
AHREF,https://parus-peterburg.ru/kuda-skhodit-v-peterburge-vesnoj/,https://parus-peterburg.ru/wp-content/uploads/2023/03/белые-ночи.jpg,Петербург во время белых ночей,,200,OK,true
IMG,https://parus-peterburg.ru/kuda-skhodit-v-peterburge-vesnoj/,https://parus-peterburg.ru/wp-content/uploads/2023/03/белые-ночи.jpg,Петербург во время белых ночей,,200,OK,
IMG,https://parus-peterburg.ru/avtobusnyye-ekskursii/,https://parus-peterburg.ru/wp-content/uploads/2020/09/assumption-cathedral-the-great-belfry-and-the-sacristy-in-monastery-pechory-pskov-region-russia-1024x671.jpg,Успенский собор и большая звонница Псково-Печерского монастыря,,200,OK,
IMG,https://parus-peterburg.ru/hrami-peterburga,https://parus-peterburg.ru/wp-content/uploads/2020/09/assumption-cathedral-the-great-belfry-and-the-sacristy-in-monastery-pechory-pskov-region-russia-1024x671.jpg,Успенский собор и большая звонница Псково-Печерского монастыря,,200,OK,
IMG,https://parus-peterburg.ru/odnodnevnye/,https://parus-peterburg.ru/wp-content/uploads/2020/09/assumption-cathedral-the-great-belfry-and-the-sacristy-in-monastery-pechory-pskov-region-russia-1024x671.jpg,Успенский собор и большая звонница Псково-Печерского монастыря,,200,OK,
IMG,https://parus-peterburg.ru/promos/skidki-do-50-pri-pokupke-na-saite/,https://parus-peterburg.ru/wp-content/uploads/2020/09/assumption-cathedral-the-great-belfry-and-the-sacristy-in-monastery-pechory-pskov-region-russia-1024x671.jpg,Успенский собор и большая звонница Псково-Печерского монастыря,,200,OK,
IMG,https://parus-peterburg.ru/promos/birtday-discount,https://parus-peterburg.ru/wp-content/uploads/2020/09/assumption-cathedral-the-great-belfry-and-the-sacristy-in-monastery-pechory-pskov-region-russia-1024x671.jpg,Успенский собор и большая звонница Псково-Печерского монастыря,,200,OK,
IMG,https://parus-peterburg.ru/bilety-bez-ocheredi/,https://parus-peterburg.ru/wp-content/uploads/2020/09/assumption-cathedral-the-great-belfry-and-the-sacristy-in-monastery-pechory-pskov-region-russia-1024x671.jpg,Успенский собор и большая звонница Псково-Печерского монастыря,,200,OK,
IMG,https://parus-peterburg.ru/pravoslavnyye/,https://parus-peterburg.ru/wp-content/uploads/2020/09/assumption-cathedral-the-great-belfry-and-the-sacristy-in-monastery-pechory-pskov-region-russia-1024x671.jpg,Успенский собор и большая звонница Псково-Печерского монастыря,,200,OK,
AHREF,https://parus-peterburg.ru/ekskursii-po-peterburgu-zimoj/,https://parus-peterburg.ru/wp-content/uploads/2022/12/1080px-Парадная_лестница_в_Юсуповском_дворце.jpg,Парадная лестница в Юсуповском дворце,,200,OK,true
IMG,https://parus-peterburg.ru/ekskursii-po-peterburgu-zimoj/,https://parus-peterburg.ru/wp-content/uploads/2022/12/1080px-Парадная_лестница_в_Юсуповском_дворце.jpg,Парадная лестница в Юсуповском дворце,,200,OK,
IMG,https://parus-peterburg.ru/letniye/,https://parus-peterburg.ru/wp-content/uploads/2020/12/scenic-view-over-peterhof-palace-and-sea-channel-in-st-petersburg-russia.jpg,Петергофский дворец и морской канал,,200,OK,
IMG,https://parus-peterburg.ru/petergof/,https://parus-peterburg.ru/wp-content/uploads/2020/12/scenic-view-over-peterhof-palace-and-sea-channel-in-st-petersburg-russia.jpg,Петергофский дворец и морской канал,,200,OK,
IMG,https://parus-peterburg.ru/avtobusnyye-ekskursii/,https://parus-peterburg.ru/wp-content/uploads/2020/12/scenic-view-over-peterhof-palace-and-sea-channel-in-st-petersburg-russia.jpg,Петергофский дворец и морской канал,,200,OK,
IMG,https://parus-peterburg.ru/prigorodnyye/,https://parus-peterburg.ru/wp-content/uploads/2020/12/scenic-view-over-peterhof-palace-and-sea-channel-in-st-petersburg-russia.jpg,Петергофский дворец и морской канал,,200,OK,
IMG,https://parus-peterburg.ru/promos/skidki-do-50-pri-pokupke-na-saite/,https://parus-peterburg.ru/wp-content/uploads/2020/12/scenic-view-over-peterhof-palace-and-sea-channel-in-st-petersburg-russia.jpg,Петергофский дворец и морской канал,,200,OK,
IMG,https://parus-peterburg.ru/promos/birtday-discount,https://parus-peterburg.ru/wp-content/uploads/2020/12/scenic-view-over-peterhof-palace-and-sea-channel-in-st-petersburg-russia.jpg,Петергофский дворец и морской канал,,200,OK,
IMG,https://parus-peterburg.ru/dvorcy-i-osobnyaki/,https://parus-peterburg.ru/wp-content/uploads/2020/12/scenic-view-over-peterhof-palace-and-sea-channel-in-st-petersburg-russia.jpg,Петергофский дворец и морской канал,,200,OK,
IMG,https://parus-peterburg.ru/osenniye/,https://parus-peterburg.ru/wp-content/uploads/2020/12/scenic-view-over-peterhof-palace-and-sea-channel-in-st-petersburg-russia.jpg,Петергофский дворец и морской канал,,200,OK,
IMG,https://parus-peterburg.ru/morskaya_derzhava/,https://parus-peterburg.ru/wp-content/uploads/2020/12/scenic-view-over-peterhof-palace-and-sea-channel-in-st-petersburg-russia.jpg,Петергофский дворец и морской канал,,200,OK,
IMG,https://parus-peterburg.ru/bilety-bez-ocheredi/,https://parus-peterburg.ru/wp-content/uploads/2020/12/scenic-view-over-peterhof-palace-and-sea-channel-in-st-petersburg-russia.jpg,Петергофский дворец и морской канал,,200,OK,
IMG,https://parus-peterburg.ru/ekskursiya-v-petergof-petrodvorec-park-dvorec-vesna,https://parus-peterburg.ru/wp-content/uploads/2020/12/scenic-view-over-peterhof-palace-and-sea-channel-in-st-petersburg-russia.jpg,Петергофский дворец и морской канал,,200,OK,
IMG,https://parus-peterburg.ru/kronshtadt-s-teplohodnoj-progulkoj,https://parus-peterburg.ru/wp-content/uploads/2020/12/scenic-view-over-peterhof-palace-and-sea-channel-in-st-petersburg-russia.jpg,Петергофский дворец и морской канал,,200,OK,
IMG,https://parus-peterburg.ru/promos/skidka-po-promokodu,https://parus-peterburg.ru/wp-content/uploads/2020/12/scenic-view-over-peterhof-palace-and-sea-channel-in-st-petersburg-russia.jpg,Петергофский дворец и морской канал,,200,OK,
IMG,https://parus-peterburg.ru/tours/peterburgskie-osobnyaki,https://parus-peterburg.ru/wp-content/uploads/2020/12/scenic-view-over-peterhof-palace-and-sea-channel-in-st-petersburg-russia.jpg,Петергофский дворец и морской канал,,200,OK,
IMG,https://parus-peterburg.ru/religiya-spb/,https://parus-peterburg.ru/wp-content/uploads/2020/12/scenic-view-over-peterhof-palace-and-sea-channel-in-st-petersburg-russia.jpg,Петергофский дворец и морской канал,,200,OK,
IMG,https://parus-peterburg.ru/,https://parus-peterburg.ru/wp-content/uploads/2024/02/po-hramam.jpg,Обзорные экскурсии,,200,OK,
IMG,https://parus-peterburg.ru/luchshie-ehkskursii-po-sankt-peterburgu/,https://parus-peterburg.ru/wp-content/uploads/2024/02/po-hramam.jpg,Обзорные экскурсии,,200,OK,
AHREF,https://parus-peterburg.ru/pushkin/,https://parus-peterburg.ru/wp-content/uploads/2021/02/6CE21DF0-7594-4AF8-8FAF-5C184B662501-scaled.jpeg,"Ступени Екатерининского дворца, Царское село",,200,OK,true
IMG,https://parus-peterburg.ru/tours/eto-kavkaz/,https://parus-peterburg.ru/wp-content/uploads/2021/07/lclqetybv5k-400x400.jpg,Пейзаж гор Кавказа,,200,OK,
AHREF,https://parus-peterburg.ru/ekskursii-po-peterburgu-zimoj/,https://parus-peterburg.ru/wp-content/uploads/2022/12/5f21c030b1bc-mramornaya-lestnica-nikolaevskogo-dvorca-1400x1000_g_90-1.webp,Мраморная лестница Николаевского дворца,,200,OK,true
IMG,https://parus-peterburg.ru/ekskursii-po-peterburgu-zimoj/,https://parus-peterburg.ru/wp-content/uploads/2022/12/5f21c030b1bc-mramornaya-lestnica-nikolaevskogo-dvorca-1400x1000_g_90-1.webp,Мраморная лестница Николаевского дворца,,200,OK,
IMG,https://parus-peterburg.ru/zolotoj-treugolnik,https://parus-peterburg.ru/wp-content/uploads/2021/04/MG_0993-500x333.jpg,Обзорная теплоходная прогулка по каналам в центре Петербурга с экскурсионным бюро «Парус»,,200,OK,
IMG,https://parus-peterburg.ru/luchshie-ehkskursii-po-sankt-peterburgu/,https://parus-peterburg.ru/wp-content/uploads/2023/08/priory-prioratsky-palace-on-the-shore-of-the-black-lake-gatchina-400x400.jpg,Приоратский дворец в Гатчине,,200,OK,
IMG,https://parus-peterburg.ru/peterburg-za-den-kak-posmotret-vse-samoye-glavnoye/,https://parus-peterburg.ru/wp-content/uploads/2023/08/priory-prioratsky-palace-on-the-shore-of-the-black-lake-gatchina-400x400.jpg,Приоратский дворец в Гатчине,,200,OK,
IMG,https://parus-peterburg.ru/raspisanie-ekskursij-v-peterburge/,https://parus-peterburg.ru/wp-content/uploads/2023/08/priory-prioratsky-palace-on-the-shore-of-the-black-lake-gatchina-400x400.jpg,Приоратский дворец в Гатчине,,200,OK,
IMG,https://parus-peterburg.ru/prazdnik-zakrytiya-fontanov-v-petergofe,https://parus-peterburg.ru/wp-content/uploads/2023/08/priory-prioratsky-palace-on-the-shore-of-the-black-lake-gatchina-400x400.jpg,Приоратский дворец в Гатчине,,200,OK,
IMG,https://parus-peterburg.ru/raspisanie-ehkskursij-na-dekabr/,https://parus-peterburg.ru/wp-content/uploads/2023/08/priory-prioratsky-palace-on-the-shore-of-the-black-lake-gatchina-400x400.jpg,Приоратский дворец в Гатчине,,200,OK,
IMG,https://parus-peterburg.ru/raspisanie-ehkskursij-i-turov-v-noyabre/,https://parus-peterburg.ru/wp-content/uploads/2023/08/priory-prioratsky-palace-on-the-shore-of-the-black-lake-gatchina-400x400.jpg,Приоратский дворец в Гатчине,,200,OK,
IMG,https://parus-peterburg.ru/ekskursii-po-peterburgu-zimoj/,https://parus-peterburg.ru/wp-content/uploads/2023/08/priory-prioratsky-palace-on-the-shore-of-the-black-lake-gatchina-400x400.jpg,Приоратский дворец в Гатчине,,200,OK,
IMG,https://parus-peterburg.ru/varianty-obzornyh-ekskursii-dlya-vlyublennykh/,https://parus-peterburg.ru/wp-content/uploads/2023/08/priory-prioratsky-palace-on-the-shore-of-the-black-lake-gatchina-400x400.jpg,Приоратский дворец в Гатчине,,200,OK,
IMG,https://parus-peterburg.ru/novyj-god-v-pitere-kuda-skhodit-v-prazdniki/,https://parus-peterburg.ru/wp-content/uploads/2023/08/priory-prioratsky-palace-on-the-shore-of-the-black-lake-gatchina-400x400.jpg,Приоратский дворец в Гатчине,,200,OK,
IMG,https://parus-peterburg.ru/kuda-skhodit-v-peterburge-vesnoj/,https://parus-peterburg.ru/wp-content/uploads/2023/08/priory-prioratsky-palace-on-the-shore-of-the-black-lake-gatchina-400x400.jpg,Приоратский дворец в Гатчине,,200,OK,
IMG,https://parus-peterburg.ru/raspisanie-ehkskursij-po-peterburgu-na-iyul,https://parus-peterburg.ru/wp-content/uploads/2023/08/priory-prioratsky-palace-on-the-shore-of-the-black-lake-gatchina-400x400.jpg,Приоратский дворец в Гатчине,,200,OK,
IMG,https://parus-peterburg.ru/румянцевский-сад,https://parus-peterburg.ru/wp-content/uploads/2023/08/priory-prioratsky-palace-on-the-shore-of-the-black-lake-gatchina-400x400.jpg,Приоратский дворец в Гатчине,,200,OK,
IMG,https://parus-peterburg.ru/таврический-сад,https://parus-peterburg.ru/wp-content/uploads/2023/08/priory-prioratsky-palace-on-the-shore-of-the-black-lake-gatchina-400x400.jpg,Приоратский дворец в Гатчине,,200,OK,
IMG,https://parus-peterburg.ru/ботанический-сад,https://parus-peterburg.ru/wp-content/uploads/2023/08/priory-prioratsky-palace-on-the-shore-of-the-black-lake-gatchina-400x400.jpg,Приоратский дворец в Гатчине,,200,OK,
IMG,https://parus-peterburg.ru/московский-парк-победы,https://parus-peterburg.ru/wp-content/uploads/2023/08/priory-prioratsky-palace-on-the-shore-of-the-black-lake-gatchina-400x400.jpg,Приоратский дворец в Гатчине,,200,OK,
IMG,https://parus-peterburg.ru/михайловский-сад,https://parus-peterburg.ru/wp-content/uploads/2023/08/priory-prioratsky-palace-on-the-shore-of-the-black-lake-gatchina-400x400.jpg,Приоратский дворец в Гатчине,,200,OK,
IMG,https://parus-peterburg.ru/парк-лесотехнической-академии,https://parus-peterburg.ru/wp-content/uploads/2023/08/priory-prioratsky-palace-on-the-shore-of-the-black-lake-gatchina-400x400.jpg,Приоратский дворец в Гатчине,,200,OK,
IMG,https://parus-peterburg.ru/yusupovskij-sad/,https://parus-peterburg.ru/wp-content/uploads/2023/08/priory-prioratsky-palace-on-the-shore-of-the-black-lake-gatchina-400x400.jpg,Приоратский дворец в Гатчине,,200,OK,
IMG,https://parus-peterburg.ru/воронихинский-сквер,https://parus-peterburg.ru/wp-content/uploads/2023/08/priory-prioratsky-palace-on-the-shore-of-the-black-lake-gatchina-400x400.jpg,Приоратский дворец в Гатчине,,200,OK,
IMG,https://parus-peterburg.ru/детский-парк-имени-9-января,https://parus-peterburg.ru/wp-content/uploads/2023/08/priory-prioratsky-palace-on-the-shore-of-the-black-lake-gatchina-400x400.jpg,Приоратский дворец в Гатчине,,200,OK,
IMG,https://parus-peterburg.ru/александровский-парк,https://parus-peterburg.ru/wp-content/uploads/2023/08/priory-prioratsky-palace-on-the-shore-of-the-black-lake-gatchina-400x400.jpg,Приоратский дворец в Гатчине,,200,OK,
IMG,https://parus-peterburg.ru/полежаевский-парк,https://parus-peterburg.ru/wp-content/uploads/2023/08/priory-prioratsky-palace-on-the-shore-of-the-black-lake-gatchina-400x400.jpg,Приоратский дворец в Гатчине,,200,OK,
IMG,https://parus-peterburg.ru/kyda-shodit-s-rebenkom-v-peterburge/,https://parus-peterburg.ru/wp-content/uploads/2023/08/priory-prioratsky-palace-on-the-shore-of-the-black-lake-gatchina-400x400.jpg,Приоратский дворец в Гатчине,,200,OK,
IMG,https://parus-peterburg.ru/raspisanie-ehkskursij-na-oktyabr/,https://parus-peterburg.ru/wp-content/uploads/2023/08/priory-prioratsky-palace-on-the-shore-of-the-black-lake-gatchina-400x400.jpg,Приоратский дворец в Гатчине,,200,OK,
IMG,https://parus-peterburg.ru/20-samyh-neobichnyh-mest-peterburg/,https://parus-peterburg.ru/wp-content/uploads/2023/08/priory-prioratsky-palace-on-the-shore-of-the-black-lake-gatchina-400x400.jpg,Приоратский дворец в Гатчине,,200,OK,
IMG,https://parus-peterburg.ru/samyye-interesnyye-varianty-marshrutov/,https://parus-peterburg.ru/wp-content/uploads/2023/08/priory-prioratsky-palace-on-the-shore-of-the-black-lake-gatchina-400x400.jpg,Приоратский дворец в Гатчине,,200,OK,
IMG,https://parus-peterburg.ru/летний-сад,https://parus-peterburg.ru/wp-content/uploads/2023/08/priory-prioratsky-palace-on-the-shore-of-the-black-lake-gatchina-400x400.jpg,Приоратский дворец в Гатчине,,200,OK,
IMG,https://parus-peterburg.ru/лопухинский-сад,https://parus-peterburg.ru/wp-content/uploads/2023/08/priory-prioratsky-palace-on-the-shore-of-the-black-lake-gatchina-400x400.jpg,Приоратский дворец в Гатчине,,200,OK,
IMG,https://parus-peterburg.ru/kuda-skhodit-v-sankt-peterburge-ehkskursii-osenyu,https://parus-peterburg.ru/wp-content/uploads/2023/08/priory-prioratsky-palace-on-the-shore-of-the-black-lake-gatchina-400x400.jpg,Приоратский дворец в Гатчине,,200,OK,
IMG,https://parus-peterburg.ru/populyarnye-obzornye-ekskursii/,https://parus-peterburg.ru/wp-content/uploads/2023/08/priory-prioratsky-palace-on-the-shore-of-the-black-lake-gatchina-400x400.jpg,Приоратский дворец в Гатчине,,200,OK,
IMG,https://parus-peterburg.ru/novinki-i-raspisanie-ekskursij-v-mae/,https://parus-peterburg.ru/wp-content/uploads/2023/08/priory-prioratsky-palace-on-the-shore-of-the-black-lake-gatchina-400x400.jpg,Приоратский дворец в Гатчине,,200,OK,
